Vmag,Plx,B-V,Amag,TargetClass
8.86,8.317559385373672,0.455,18.602064,1
9.13,1.3126423218799823,0.239,14.829395,1
8.85,3.783307595008411,1.298,16.44914,0
5.89,2.872726708470696,1.599,13.475979,0
6.43,6.060932927698029,-0.146,15.557131,0
8.75,2.424341525669938,0.505,17.001537,1
9.24,12.554683426288705,0.763,19.864151,1
8.17,2.164762377999625,1.14,13.805524,0
7.57,32.90677372786503,0.702,20.273523,1
8.83,11.78011347693033,0.7,19.103065,1
7.84,4.370254541818506,1.14,15.987048,0
7.55,6.076622892124383,1.052,16.179558,0
9.1,4.3916057946681,0.553,18.065458,1
8.67,6.284644628382496,0.513,18.144348,1
7.26,11.5306266833767,0.424,17.723602,1
7.03,5.682282972139248,0.147,15.704,1
7.57,8.562050931094507,0.173,17.16539,1
9.14,0.4001636598158573,1.356,15.2405405,0
6.98,1.4232718209352189,1.843,12.931658,0
8.66,0.2754064478990581,1.476,15.186756,0
9.43,16.065135253611974,0.668,20.51347,1
3.88,23.751897302959907,1.013,15.714915,0
10.48,2.632429288761701,0.506,19.427902,1
9.07,0.1907186666018123,0.988,16.050997,0
7.84,2.056522527444154,1.195,12.0342455,0
7.43,2.2859848991756397,1.26,14.4627,0
3.6,28.101821252592625,1.065,15.8727,0
7.24,14.876934454472067,0.893,18.043842,1
10.22,2.8860088360868303,0.591,18.299751,1
8.03,18.92966263433442,0.725,19.157839,0
8.41,5.660562485121012,0.398,17.249489,1
7.02,1.4045117810898973,1.499,13.712282,0
6.86,5.924326583634714,1.096,15.917875,1
9.16,2.597810892551184,1.187,14.116131,0
8.69,11.672021844416587,0.544,19.080471,1
10.23,2.8619034213324377,0.642,18.179749,1
6.9,15.676936991792122,0.534,17.767387,1
8.61,5.527102476292329,0.468,17.287994,1
9.39,5.960832335497426,0.459,17.970016,1
7.38,5.386847914449752,1.108,16.11317,0
8.73,3.4032734294104565,1.036,16.387394,0
8.99,2.489838163961064,0.463,15.0642185,1
5.92,4.987933204359123,1.104,14.384234,0
6.15,8.138263523227224,0.911,15.822493,1
8.99,5.046439957514189,1.134,17.131945,0
9.09,14.87472935716546,0.763,20.210073,1
6.15,23.035409877325765,0.448,18.069077,1
8.38,3.0413034958280667,0.915,15.939417,1
8.5,6.585318349848828,0.406,17.02504,1
9.28,9.11458012836964,0.513,19.096577,1
8.85,3.752761703068583,1.01,16.97141,0
9.14,7.098320046849345,1.038,16.945507,1
9.27,19.159585238161377,0.999,20.972221,1
6.41,7.7192412469604035,0.888,15.898135,0
8.91,8.66802515733782,1.006,18.267864,0
9.46,4.174694981156901,0.648,17.318544,1
7.05,3.610119714684363,1.626,15.124486,0
8.17,3.6456698870462425,1.127,16.35244,0
5.04,6.942968800508987,-0.15,14.0709,1
8.07,15.446054494055597,0.517,19.105478,1
7.2,4.164369080156377,1.599,14.466592,0
9.28,3.4774387444052683,0.559,17.173195,1
5.44,5.196281211592021,1.076,13.767904,0
4.95,18.36824575679721,0.17,16.310368,1
9.1,26.59235765473797,0.772,21.004673,1
9.35,0.2009398766876454,0.43,14.047596,0
8.99,13.42330353567306,0.617,19.18707,1
6.12,9.604750160609912,0.162,15.886382,0
2.86,45.89725399539459,0.29,16.161482,1
7.52,3.309259582227986,1.212,15.164583,0
9.41,27.58798344022785,0.863,21.69638,1
9.45,4.846705745146115,0.434,17.667263,1
8.43,4.622213973484797,1.086,16.351658,0
9.06,1.538411948862341,1.073,11.21682,0
10.48,31.96911412615154,1.246,22.480099,1
7.66,5.18703324919229,0.463,16.329996,0
10.38,5.287274935517186,0.3,19.295944,1
7.96,10.608694844887676,1.019,17.48628,0
8.8,5.43813145959902,0.725,17.81387,1
8.36,2.538941393135769,1.113,15.279077,0
7.83,3.165575022733828,1.001,15.861907,0
8.12,7.842155308491721,0.353,16.895561,1
9.72,4.017836032619698,0.456,16.170174,1
5.15,8.175061051528719,1.471,14.86252,0
4.84,8.936003902012523,1.372,14.623243,0
7.94,6.440632574428001,0.397,17.011238,0
8.32,2.1254103267991358,1.506,14.972069,0
9.88,13.294209675418305,0.545,19.992142,1
7.57,6.325129701318367,0.312,16.124815,1
9.57,8.07566144152054,0.602,19.393654,1
8.36,12.176715136208063,0.453,18.510975,1
8.78,1.5270219187960925,1.288,15.9287615,0
9.8,23.44398135632126,0.855,21.562843,1
9.29,3.3629232005119256,1.335,17.767408,0
8.85,3.237948914488204,0.048,16.299793,1
8.35,6.693015090876663,0.478,17.431206,1
8.71,13.1020649119722,0.614,19.30463,1
9.01,1.025343169828938,1.06,14.78668,0
7.28,11.917792979707482,0.446,17.668655,1
8.32,4.175692178030628,1.154,15.524546,0
6.71,7.295130294614113,0.883,15.797828,0
9.31,11.927703506369452,0.667,19.628544,1
7.81,5.44390557459348,0.446,16.823868,1
8.82,0.3666013783959835,1.183,10.431096,0
10.56,20.884617360118995,1.086,22.15553,1
9.27,1.624879245861753,1.446,15.5221,0
7.71,4.393297742748143,1.368,16.247852,0
4.98,2.428228088865702,1.378,12.144846,0
7.65,5.366831137715459,1.122,16.267279,0
6.36,14.724727835517337,0.238,17.084429,0
8.56,3.273532379687868,1.369,15.967214,0
8.55,3.745152023522185,1.051,16.707218,0
8.17,10.462390224234948,0.478,18.361115,1
8.42,4.6816914370565135,1.05,16.52588,0
11.94,16.515071826051223,1.093,22.357513,1
8.75,14.26923000237664,0.594,19.564316,1
6.43,3.779456371190844,1.26,14.946457,0
7.23,4.373759574287779,1.096,15.919937,0
8.87,0.8908604508683878,2.024,9.076963,0
9.58,4.393853915085071,0.204,15.844265,0
8.25,3.4864477903486213,1.22,16.21643,0
5.69,0.6574616288120321,1.435,11.803582,0
9.7,2.279782260243572,0.482,16.98941,1
8.17,1.1223951647591242,0.899,12.842492,0
9.91,1.8132944182482904,0.737,17.903954,1
9.16,5.96057040626385,0.232,17.570724,0
8.4,5.108514473194429,1.147,16.08279,0
6.24,7.262079288006868,0.976,15.694898,0
7.34,0.8383126737718747,1.201,13.479433,0
8.93,9.592638467430069,0.64,19.237263,1
7.37,2.9911240959647603,1.612,13.47054,0
9.8,3.919652243865184,0.455,17.62924,1
8.62,0.5572543406341262,0.403,15.776819,1
7.15,23.017358666544688,0.712,18.986778,1
8.9,4.636582009481464,1.15,16.758545,0
8.57,0.1854562528981973,1.035,13.947735,0
7.42,6.27830856950042,-0.016,16.299871,1
8.33,0.5998136290961513,1.047,14.909851,0
8.94,4.303372090607178,0.676,17.486351,1
10.12,3.884735426877103,0.48,18.312447,1
8.07,11.394118263470531,0.365,18.38103,1
9.87,7.1791193495202,0.623,19.404367,1
7.82,2.3290672001238915,1.093,2.8200002,0
6.33,2.247864843717573,0.013,13.848953,0
8.94,0.8847404163903804,1.419,14.9056225,0
7.93,3.3692802271205133,1.399,15.344368,0
9.3,2.9914278788839885,0.972,17.497433,0
6.01,4.342404693294078,-0.03,13.253532,1
9.51,15.378957838705649,0.74,20.337706,1
8.02,13.680877430625374,0.556,18.763014,1
9.58,17.34140562773017,0.821,20.747519,1
7.88,2.8503398716187207,0.83,11.69714,1
7.47,12.850503519799284,0.55,18.281328,1
5.14,41.61877471304175,0.448,18.204449,1
8.25,9.620760666604264,0.448,18.208345,1
8.15,4.749936156130488,1.045,16.386913,0
9.04,4.894537177055052,1.518,16.652222,0
8.29,7.776762414413527,0.4,17.290146,1
7.05,3.200339453534822,1.615,14.28579,0
8.14,8.226429852247149,0.433,17.68778,1
7.76,0.5277534885792168,1.472,12.27545,0
8.48,1.8070412400531208,0.651,12.642544,0
7.81,2.789549008814308,1.642,15.315296,0
11.18,2.2440860362878974,0.117,18.732725,0
8.38,5.5801798238376845,0.318,17.089695,0
6.33,17.325178738604873,0.461,17.50132,1
7.18,2.5666694613023173,0.031,13.988639,1
9.01,2.56416661669956,1.015,17.24202,1
8.3,4.445483563118717,1.007,15.818954,0
8.95,5.156720985000506,1.052,16.943953,0
8.88,1.5114856074416705,1.143,16.10802,0
9.3,5.791711982877351,0.409,18.048683,1
8.43,1.2674245697905224,0.1,15.132221,1
7.91,6.734888191799133,0.423,17.316923,1
9.52,9.283994148678032,0.444,19.33894,1
8.71,0.3515473935319047,1.211,7.6007566,0
9.11,0.5374307523562651,1.168,13.106703,0
8.14,9.404615596870991,0.388,17.217888,1
8.63,0.0619756915991476,1.219,12.210016,0
9.09,0.7012534704154337,1.453,13.187719,0
9.54,6.152019189740325,0.495,18.31174,1
8.91,0.4011828426623398,1.269,10.811056,0
7.79,6.077165154347616,0.334,16.50755,1
7.56,3.22041387925066,1.169,15.210999,0
8.51,9.575267508057731,0.504,18.472767,1
9.72,9.827056162689278,0.557,19.702559,1
9.58,12.593928495676945,0.625,20.015356,1
9.36,8.281634535318076,0.724,18.92907,1
5.93,12.19453648835248,0.141,16.405846,1
8.66,5.696363085320087,1.052,16.501009,0
7.76,2.59361108283728,1.316,10.977263,0
8.26,1.687353784095067,0.47,12.546663,0
7.92,8.56382995724839,0.108,16.957676,1
9.15,0.4338502731217255,1.157,9.88064,0
9.39,9.888105737917495,0.593,18.98539,1
5.57,8.21098320888534,0.697,15.109743,0
9.62,7.301804728041932,0.553,18.257706,1
8.14,1.4706430956093566,0.02,13.443489,1
9.21,1.1570494612844124,0.577,16.506962,1
7.77,1.964236850878117,1.391,14.966663,0
6.12,8.79598273656789,0.919,15.460281,0
8.28,2.7675081304110107,0.984,15.079178,1
8.79,0.0830528640298187,1.161,10.401096,0
9.32,1.7574252898336389,0.923,16.403202,0
7.61,2.717771908125413,1.132,15.880882,0
9.65,3.1002942048831974,0.466,17.419415,1
8.55,2.5428183139137115,1.205,16.762321,0
9.5,6.476951614926561,0.646,18.165985,1
7.15,7.928526295304633,0.866,16.673578,0
9.41,7.586367171021947,0.692,18.819775,1
7.35,2.616373643292088,1.689,13.88748,0
5.25,15.543083653476518,1.044,16.13335,0
9.17,7.331835532732479,1.015,18.251205,0
5.68,10.470233941228146,1.051,15.744186,0
8.33,2.5130309083181634,0.39,15.534546,1
5.79,10.36063666944452,1.073,15.945022,0
8.17,15.902902051396588,0.636,19.099127,1
8.49,12.85876333197358,0.575,19.08628,1
9.98,5.790379318832413,0.546,18.212019,1
7.69,7.0847334509343725,0.453,17.186365,1
6.2,24.369222659429667,0.443,18.08471,1
8.73,2.426577749470588,1.341,12.22485,1
6.58,2.5211117025496166,0.008,14.2437725,1
9.22,4.693183017173039,0.568,17.481232,1
6.43,3.84217187261126,1.482,14.681538,0
7.53,22.435351345720445,0.577,19.42199,1
8.97,4.393745943945477,1.047,18.021164,0
8.77,6.849356542558637,0.539,17.763252,1
7.42,5.1625437451200495,1.395,15.622408,0
8.34,5.096114710298416,1.14,16.398617,0
6.67,11.611468339413856,0.33,17.049559,1
8.46,0.5674606912297004,1.097,13.182413,0
7.98,5.727124903579846,1.13,15.918554,0
9.35,11.82217466969555,0.748,19.865597,1
9.12,3.008818690385312,0.58,17.013195,0
8.92,8.19837216646669,0.542,18.551712,1
10.98,11.16857068047912,1.013,21.52958,1
8.47,5.1396145367342125,1.136,16.78379,0
8.82,0.0293333716287597,0.538,11.601513,0
6.44,9.47172629170835,1.071,15.436703,0
8.55,1.206403307244723,1.093,11.331512,0
7.87,1.95203982873002,1.176,14.969778,0
8.82,2.22712105926815,0.541,16.534126,1
7.04,3.1534776737121426,0.907,15.08263,0
8.96,0.3520109969503814,0.41,13.657597,0
7.67,3.2286885002740107,1.686,15.308149,0
7.63,16.998801455289065,0.471,18.770718,1
8.46,9.994050329179291,1.2,18.582428,1
8.4,1.705924285374933,1.264,15.71199,0
7.8,4.018806159330658,1.099,15.149111,1
10.5,2.2893697279392837,0.66,17.515602,1
8.76,23.465306384031177,0.743,20.555382,1
8.77,10.056940920938583,0.551,18.31778,1
7.41,1.707649446762371,0.947,15.567219,0
8.51,9.52344518727578,0.613,18.863882,1
9.07,3.620110511511719,0.891,16.015831,0
8.74,10.772399895882682,0.524,18.862427,1
9.03,4.948343898191224,1.349,16.829533,0
8.37,7.5966101237376,0.636,17.822105,1
7.57,20.489681493560752,0.616,19.123466,1
8.39,14.186164326379847,0.816,19.292065,1
7.3,8.16525954973368,1.049,16.40429,0
5.57,3.4410335303452944,-0.023,13.175691,0
9.09,9.46105414719754,1.014,18.916008,1
9.39,13.498474325358226,0.605,19.961388,1
6.91,21.9346402843667,0.65,18.644697,1
8.04,5.640442757633578,0.206,16.890575,1
7.83,6.208536809725406,1.024,16.756649,0
8.69,1.3451745110522633,1.401,11.857342,0
7.39,0.8124089290899914,1.564,11.878136,0
6.91,2.5857160705585693,1.452,14.435749,0
7.22,47.05790425862611,1.0,20.597057,1
7.69,6.077704752976418,1.047,16.693586,0
8.52,7.470830223207062,0.403,17.587906,1
7.48,3.130945502854232,1.216,15.273542,0
8.94,6.88359753348386,0.756,17.837982,1
7.84,2.520994900567901,0.018,15.465224,1
7.6,1.652080249489302,1.414,13.739433,0
7.49,3.7669431014650687,1.19,15.932098,0
9.62,5.560502224621567,0.481,18.452065,1
7.64,5.3691619996061615,1.261,15.354128,0
7.79,3.750040581571539,1.157,15.625132,0
8.47,4.835411695786659,1.176,17.249374,0
7.36,3.729787929360592,1.117,15.734306,0
7.94,5.353000292605668,0.997,16.30049,0
7.77,3.02725072205645,1.073,15.322725,1
8.05,8.769835996198005,0.518,17.42241,1
8.36,3.162380931207061,0.939,15.032269,1
9.25,2.518895206615742,0.224,16.34978,1
8.44,1.926949052840798,1.079,15.420996,0
10.34,0.3435621704454288,0.396,18.066536,1
6.25,3.95785702666001,1.658,13.85569,0
8.39,4.005864219748814,0.458,17.447876,1
9.45,7.014939278859186,0.421,18.703232,1
8.99,0.0388645219717571,0.23,16.130674,1
7.61,3.975573931285637,0.975,15.052753,0
8.77,2.071530161513208,1.534,14.485075,0
8.48,3.187596936274808,1.056,16.08569,0
7.01,8.551248022497171,1.078,16.442453,1
6.89,11.9846683415868,0.292,17.19349,1
8.4,23.13676293839413,0.78,20.228374,1
8.86,4.8075824158062055,1.035,16.809748,0
8.79,2.79491419397756,1.282,14.2745495,0
7.67,8.860027203786592,0.271,17.201675,1
8.6,3.177348441266189,1.1,14.9592085,0
7.81,1.930058999525029,1.367,14.522114,0
9.77,9.067202680288288,0.775,19.502262,1
9.21,0.1539400499693952,0.927,18.460167,0
9.84,7.4458396688714625,0.398,14.925167,1
9.09,1.7323858223521786,0.9,16.409466,0
10.59,5.601035932531328,0.962,18.98714,0
9.9,4.598932060320767,0.453,17.893951,1
8.78,5.064190039116996,1.048,16.326012,0
9.05,2.7388091199890607,1.083,16.694584,0
8.97,7.725098999389704,0.574,18.609417,1
8.13,2.85870528928783,1.089,15.294847,0
9.89,0.0045529796734761,1.159,14.562492,0
9.65,7.693206626191264,0.52,18.45588,1
8.71,3.161569782576615,0.977,14.2797165,0
9.09,5.002217289592485,1.205,16.859415,0
8.69,0.8009189885540329,2.102,15.117786,0
5.59,8.018054335131996,1.163,15.182773,0
8.03,4.705354717928845,0.947,16.30569,0
8.95,4.136894949225841,0.475,16.657896,1
8.32,4.298372618506627,0.1,16.195938,1
8.65,16.81614174634436,0.637,19.643284,1
8.0,35.89017294744928,0.78,20.791142,1
3.59,19.053937823990136,1.275,14.956165,0
9.39,7.754113592550186,0.605,18.902733,1
8.06,3.685140421911125,0.911,15.786536,1
9.86,4.00685292665232,0.495,17.274368,1
9.78,7.596435551561663,0.771,19.259872,0
11.42,7.30912433521292,0.041,20.527569,0
8.13,3.749449388630692,0.928,14.454089,0
5.95,16.73393586328024,0.259,17.070072,1
7.97,0.1366237774138905,1.431,13.116919,0
7.22,14.954644071288216,0.71,18.093204,0
7.93,11.164059025635948,0.495,18.172209,1
8.29,5.843219542342362,1.011,16.840588,0
8.91,3.1333578654851792,0.47,17.77893,1
5.51,12.498387674201776,0.987,15.9858465,0
8.8,2.878827535174418,1.165,16.171082,0
8.28,10.655820272228768,0.435,18.195875,1
8.87,17.97858885322246,0.702,20.169163,1
6.38,24.13198493785868,0.366,18.203693,1
8.56,1.5899345499682864,1.365,12.992455,0
7.86,1.5881160397636718,1.255,15.549095,0
6.82,1.010426719959475,-0.055,12.085392,1
9.9,2.0899660651201706,0.498,18.02141,1
7.6,3.872996909239964,0.976,15.042753,1
7.74,6.313830700041647,1.167,16.465374,0
8.22,6.207629614934163,0.352,16.75359,1
7.61,2.255399166764405,1.514,13.229259,0
9.75,33.4903891037397,1.008,22.354382,1
9.64,2.301560862603014,1.5,16.281898,0
8.81,5.246447865955847,0.411,17.37325,1
8.89,6.549808778901805,0.647,18.45111,1
9.0,6.6854151091142855,0.5,17.779373,1
9.16,5.310974702065685,0.889,17.845963,1
9.82,3.2903909371257174,0.692,17.661009,1
6.11,0.9340337653480149,1.674,12.325191,0
7.78,4.164668768782562,1.302,16.060492,0
8.83,6.8677968974107415,0.555,18.304348,1
7.54,0.9328513967478836,1.476,9.04515,0
7.73,1.583817532456259,1.409,13.804219,0
7.63,6.386892560596712,0.987,16.335758,0
8.83,5.451374050250349,0.25,17.519936,0
9.46,10.8503790950285,0.546,19.438175,1
8.99,2.070284012550217,1.363,13.21549,0
9.11,9.426164025280643,0.83,19.485909,1
7.79,1.573131181003367,1.45,13.130929,0
7.48,3.561293916550057,1.532,14.769409,0
9.15,1.5133655613557382,1.47,10.302244,0
7.64,7.285615426281384,0.056,16.505274,1
7.1,0.5943533695913155,0.307,8.376363,0
9.44,0.8659109943088632,0.984,15.740356,0
8.33,3.390279591007284,1.399,16.477047,0
5.97,8.175105892114308,-0.008,15.660095,0
5.94,2.5232641977664096,1.548,13.4792795,0
7.81,3.9151508010597578,1.351,15.454584,0
8.45,4.274168327373557,1.035,16.856205,0
8.4,3.92207438689892,1.069,17.171741,0
9.46,6.876675208367455,1.237,17.48113,0
9.05,3.1961177198314075,0.354,17.37321,1
6.49,16.628328710440925,0.616,17.628147,1
8.37,4.625915442745864,1.326,15.875297,0
8.75,1.1017549432791431,1.204,14.053489,0
6.71,5.586703213621245,0.976,15.319053,0
5.54,10.853168110801096,-0.064,15.548669,1
9.51,2.6002277514020107,1.075,16.902832,0
6.78,7.457893054922654,1.348,15.656231,0
8.89,3.27853851970606,1.179,16.12579,0
11.16,54.96309374656889,1.485,24.858257,1
9.4,9.291230212701397,0.598,19.397827,1
7.59,14.256554546833174,0.481,18.102169,1
9.49,1.314823540210791,0.209,14.657119,0
8.17,3.286756907436062,1.109,15.40579,0
9.54,3.3846995720284503,1.194,12.13257,0
8.62,10.854351446260685,0.448,18.828938,1
9.7,9.355049136047798,0.716,19.766293,1
6.8,4.331711936572653,1.293,15.58318,0
9.14,1.9431667153731984,1.415,15.200939,0
9.51,1.3064848770668025,0.566,18.171968,1
8.14,0.0956859366935127,1.18,14.2405405,0
9.16,5.411948386893776,0.448,18.598087,1
6.55,4.909493175739266,0.256,14.868505,0
6.82,0.6933930079569313,1.874,8.721056,0
9.32,7.4685511871119346,0.529,18.660282,1
8.66,2.5820705580895185,1.331,15.076506,0
7.56,12.230210423100896,0.419,17.941381,1
8.41,3.330664151076661,0.084,15.622399,1
8.21,7.371865826817219,0.329,17.616924,1
6.18,3.2715702612222146,1.607,14.217276,0
8.3,5.946377095639674,0.411,16.89251,1
8.72,14.923094564319198,0.428,18.709114,1
8.23,15.851668904647736,0.626,19.327923,1
10.34,0.0160954368115322,0.53,14.041814,0
9.09,2.0495238590188207,1.104,16.72815,0
8.78,2.7044540051122192,1.382,15.338769,1
8.94,2.363193799439042,1.183,19.709072,0
8.32,6.745960458250642,0.448,16.957706,1
9.17,3.857233293056853,0.558,17.851982,1
10.95,1.1859482875152787,0.134,14.911959,0
9.55,0.0510607838223484,0.868,12.505323,0
10.11,5.7397315804597495,0.566,19.456158,1
8.56,3.096737029298217,1.347,15.479077,0
4.9,10.888122021293292,1.231,15.167313,0
7.96,0.7374432886632553,1.6,13.925623,0
8.55,3.883647830738041,0.902,15.83941,0
8.09,280.74735890988234,1.56,25.327883,1
7.9,6.730932026850384,0.469,16.757938,1
9.88,3.093053591204605,0.42,18.221931,1
8.93,4.499396534304325,-0.029,16.462524,1
5.78,0.9174201937060344,0.294,10.71386,0
9.0,4.418046471402903,0.526,17.887135,1
5.01,2.654942029601865,0.405,12.562725,0
7.26,4.239766443232954,0.049,15.231963,1
8.11,17.745589171829327,0.635,19.298973,1
8.2,3.185965031540724,0.88,15.180996,0
7.85,5.686990010266612,0.168,16.07711,0
6.7,2.200354915174347,-0.017,12.80054,1
10.01,3.3139101110812343,0.537,17.452753,1
8.0,4.34172710070942,0.953,13.923457,0
7.82,1.965486889435084,0.337,13.566095,0
4.17,0.9726517362051336,0.13,8.658135,0
6.47,12.40793957015814,1.184,16.822037,0
6.76,2.8522439026292887,0.433,13.65199,0
9.8,3.3699704676398974,0.524,17.207214,1
9.32,8.28588808887385,0.423,18.802631,1
7.67,7.434484946414546,0.958,16.835735,0
6.89,4.172009434531824,0.951,15.25049,0
6.22,9.02698938311321,1.114,15.964508,0
9.11,1.533483952244257,1.267,5.6151495,0
8.68,1.770995354502812,-0.052,15.259851,1
9.06,2.1574361260463677,0.99,15.95199,0
9.12,4.004770996168087,0.535,17.113953,1
8.56,229.0790156100077,1.462,25.362305,1
7.96,8.150583724636059,0.181,17.40931,1
8.93,4.037514857344676,1.1,16.811707,0
8.48,11.198054435238197,0.473,18.798542,1
8.5,20.499039823178776,0.714,19.93789,1
8.07,3.97538314294587,0.87,16.543026,1
7.69,11.801961864387003,0.839,18.03464,1
8.74,5.954701813899838,0.65,17.553392,1
6.43,11.8538371910157,0.514,16.950727,1
8.93,4.495774364672253,0.353,17.015003,1
6.93,6.8756317073535085,0.928,16.092545,0
6.36,6.725143518046076,0.906,15.283087,0
8.98,1.7985253851364835,1.217,15.315859,0
7.53,0.3974904987048944,1.677,11.816663,0
7.22,0.0382617224823893,1.651,13.056587,0
7.43,3.8405116296392223,1.271,15.86318,0
6.88,2.9379880719321365,0.83,12.859499,0
9.29,4.324694398667204,1.068,16.753803,0
7.48,1.52838461471509,0.944,14.731245,1
9.07,9.38522412780238,0.503,18.896008,1
9.2,3.435793287521704,0.161,15.726757,1
9.55,4.057775216722072,0.533,17.978708,1
5.27,10.571789871532753,0.999,15.527693,0
8.62,1.0707450881908898,0.196,15.9094095,1
9.43,14.708390501563434,0.896,20.26511,1
8.57,2.627177717869825,1.081,15.434559,0
6.99,0.4883607274626067,1.382,14.2869625,0
10.19,0.7365024939548275,0.37,18.145323,1
12.31,22.199498424876133,1.336,23.68079,1
7.91,2.826991018487358,1.205,15.074846,0
8.78,1.6987392600456483,0.953,14.463602,0
9.9,1.945734458839127,0.33,15.22229,0
8.98,2.6987531577575843,1.018,15.835339,0
9.11,3.283691152066451,1.247,17.215881,0
9.11,5.009876691369619,1.314,17.361538,0
9.43,7.877746222548879,0.513,18.54084,1
9.82,10.099182351839785,0.687,19.64836,1
8.4,5.499141026166338,1.094,17.021378,0
9.35,2.959548825299588,0.972,17.299747,1
9.77,7.122613095174602,0.95,19.244349,1
9.67,2.9979922549615283,1.244,16.34227,1
8.35,2.6096702116690675,0.955,15.778607,0
11.44,10.117769460000634,1.2,17.405622,1
10.16,9.23858101923262,0.393,18.931742,1
7.1,18.37691374810248,0.5,18.361837,1
8.23,11.457688304231898,0.513,18.395107,1
7.13,4.4038476317909225,1.17,15.101963,0
8.58,6.309765243754866,1.02,17.066147,1
8.86,13.914515745781005,0.552,19.603012,1
8.54,3.859253383833032,0.97,16.158733,0
8.87,12.49689941239946,0.544,18.984203,1
6.61,5.910784975663607,1.093,15.489872,0
7.47,5.798003847524314,0.94,16.183626,0
8.88,9.877565228079948,0.543,19.20229,1
10.21,8.582953770444089,0.483,19.4724,1
8.9,9.55329621381827,0.57,18.53685,1
9.14,1.3432713379064738,0.973,15.655981,0
8.24,3.3432693424752595,1.062,15.9603405,0
6.86,1.2131167137791867,0.047,13.124266,0
9.75,1.9390101534125712,0.808,16.623741,1
7.99,3.505164152244621,-0.005,15.186664,1
8.73,2.5969756936308475,1.098,15.392192,0
8.53,3.680639528721478,0.898,16.577972,0
9.02,17.158712327977845,0.599,20.104786,1
8.78,6.708695868409637,0.432,17.993046,1
7.58,0.6894811517329593,1.692,13.401764,0
9.48,0.5209790478735669,1.061,11.192113,0
5.12,10.07492701884458,-0.06,15.236262,1
6.43,6.426942087770768,1.339,15.190243,0
8.13,7.997558667358485,0.468,17.881824,1
9.74,31.48563801743528,1.144,22.181343,1
9.43,12.7742536665654,0.588,19.55653,1
6.07,7.348398673746648,1.036,15.380657,0
7.74,0.6068246362437455,0.554,11.146206,0
7.07,0.9780466541217918,1.605,13.429209,0
6.4,5.4294362671574605,0.018,14.89485,1
7.46,4.329512331445817,0.16,15.834306,1
7.84,2.8481170992901657,1.146,15.721707,0
8.12,3.831625760457933,0.473,17.574898,1
8.7,5.550308080503208,1.111,16.774487,0
8.7,1.2562448798956125,0.082,14.637604,1
6.96,1.9057259345832336,1.485,14.226592,0
8.47,5.873243333131053,0.956,17.342585,1
7.46,24.404407201887636,0.537,19.398727,1
6.57,5.794729482457728,1.075,15.664427,0
9.43,7.457215721596316,0.293,18.887688,1
8.93,1.8789508621633328,1.179,14.097119,0
8.85,1.5600570755312564,1.212,15.78695,0
8.37,9.915627663428277,0.485,17.847113,1
6.39,6.904393415504523,1.069,15.697672,0
9.0,6.427194445666389,0.415,17.689938,1
8.51,5.898099463930539,0.873,16.615881,0
5.75,27.52700524218006,0.443,17.893105,1
5.09,16.67234351652585,1.345,16.102442,0
10.26,7.135442315847048,0.439,17.526592,1
6.9,3.032689368654557,1.426,14.256458,0
8.76,23.200101184840204,0.746,20.642885,0
4.92,8.298577002709164,1.434,14.483767,0
6.43,2.017138977846815,1.498,13.886808,0
6.07,71.96551242807709,0.752,20.38602,1
9.38,3.918568020815684,0.187,17.011696,1
6.95,3.380597940815105,1.518,13.89583,0
8.92,4.552020853287228,0.843,17.885458,0
6.23,10.57780069812997,0.052,16.16162,1
9.03,2.542859987093029,1.609,16.882713,0
9.28,8.252723962338091,0.49,19.164042,1
7.64,3.400690388565984,0.94,16.16504,0
7.37,20.983278051075263,0.539,19.073212,1
5.69,11.18019275810942,1.06,15.728739,0
7.01,7.532360351574688,0.192,16.04429,1
7.19,4.377369118652156,0.974,15.426914,0
9.23,2.063067926301981,0.32,16.304867,1
9.75,3.647071320852576,0.735,17.106459,1
8.36,5.773551042016327,0.879,16.359415,1
7.78,16.369568450257034,0.563,18.697773,1
9.27,4.529054002719961,0.529,17.944,1
9.02,5.567786180764318,0.96,16.84924,1
8.65,7.6328376929161985,0.476,17.948692,1
7.81,4.412382286566755,0.942,16.243181,0
6.76,3.2077384606473767,1.074,14.51725,0
9.21,1.7398759532605894,0.142,12.831379,1
7.07,9.219936871804022,0.483,16.90774,0
8.41,1.9561929784771013,1.486,14.780789,0
7.24,8.72059241585737,0.286,17.153618,1
9.57,8.187822626786232,0.822,19.66558,1
9.13,7.876313730581112,0.577,18.499508,1
10.66,15.738461863267313,1.379,21.72493,1
7.85,20.300290189790832,0.539,19.354063,1
7.8,4.57263637559958,0.559,15.681707,1
7.6,10.956794533532484,0.418,17.992285,1
6.97,6.898407978197591,1.05,15.574928,0
9.7,2.3814903466410398,0.479,15.80054,1
8.81,1.3073615360423947,1.148,10.31515,0
10.14,5.822448160274899,0.516,17.1297,1
7.74,6.073923383215101,1.137,16.764103,0
5.43,3.36719703700302,1.391,14.131813,0
7.71,1.3050590002974567,-0.041,14.9223995,1
7.23,7.167241312718601,1.17,16.48323,0
9.38,1.914670908857539,0.58,10.260457,0
5.99,5.6240910066110175,1.022,14.423181,0
7.46,1.9213089279726527,1.62,14.30608,0
8.4,1.59161090475296,1.305,14.067695,0
9.47,10.580331139558158,0.727,19.582142,1
